,PROJECT_ID,SHIPMENT_NUMBER,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST,FIRST_COLLECTION_SCHEDULE_EARLIEST_lcl,FIRST_COLLECTION_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_EARLIEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl_plus30,latest_GPS_RECORD_TIMESTAMP,LAT,LON,is_delivered,distance
1221,d04c44f7-f1b2-466e-be15-e88ab9443f50,SEZHUK-231129-267594,CAUK000155,Tractor Unit,Box,DA8 1DL,EH54 8QX,51.493182,0.167098,55.901847,-3.583873,2023-12-04T11:00:00.000Z,2023-12-04T11:30:00.000Z,2023-12-05T08:00:00.000Z,2023-12-05T08:30:00.000Z,2023-12-04 11:00:00+00:00,2023-12-04 11:30:00+00:00,2023-12-05 08:00:00+00:00,2023-12-05 08:30:00+00:00,2023-12-05 09:00:00+00:00,2023-12-05 07:41:00+00:00,55.90112247,-3.5882568,0,0.28499406499659297
1222,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254950,CAUK001009,3.5T Van,LWB Van,DE74 2TR,CO4 9QJ,52.829374,-1.332134,51.920887,0.927015,2023-11-01T04:50:00.000Z,2023-11-01T05:50:00.000Z,2023-11-01T08:50:00.000Z,2023-11-01T09:50:00.000Z,2023-11-01 04:50:00+00:00,2023-11-01 05:50:00+00:00,2023-11-01 08:50:00+00:00,2023-11-01 09:50:00+00:00,2023-11-01 10:20:00+00:00,2023-11-01 10:12:00+00:00,51.9095128169359,0.920812608956924,1,1.3347988158817616
1223,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254927,CAUK001009,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-11-01T15:15:00.000Z,2023-11-01T16:15:00.000Z,2023-11-01T19:30:00.000Z,2023-11-01T20:30:00.000Z,2023-11-01 15:15:00+00:00,2023-11-01 16:15:00+00:00,2023-11-01 19:30:00+00:00,2023-11-01 20:30:00+00:00,2023-11-01 21:00:00+00:00,2023-11-01 17:00:00+00:00,52.4797714,-1.9743129,0,58.22044081398796
1224,3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231030-257833,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,OX16 2AA,53.293393,-1.074008,52.081463,-1.329055,2023-11-01T05:00:00.000Z,2023-11-01T05:59:00.000Z,2023-11-01T10:25:00.000Z,2023-11-01T10:55:00.000Z,2023-11-01 05:00:00+00:00,2023-11-01 05:59:00+00:00,2023-11-01 10:25:00+00:00,2023-11-01 10:55:00+00:00,2023-11-01 11:25:00+00:00,2023-11-01 11:18:00+00:00,52.080371660177,-1.33026433470402,1,0.14686383068348627
1225,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231215-274415,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,BA6 9SP,EH54 8TB,51.171282,-2.782285,55.902675,-3.586822,2023-12-21T08:00:00.000Z,2023-12-21T10:00:00.000Z,2023-12-21T20:00:00.000Z,2023-12-21T20:30:00.000Z,2023-12-21 08:00:00+00:00,2023-12-21 10:00:00+00:00,2023-12-21 20:00:00+00:00,2023-12-21 20:30:00+00:00,2023-12-21 21:00:00+00:00,2023-12-21 17:32:00+00:00,54.1774416666667,-2.734995,0,199.42551138544994
1226,872e72c8-dd37-43fe-820c-ff962d398840,SEZHUK-231123-265781,CAUK000310,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,OX11 7HJ,52.800481,-1.663328,51.619119,-1.256837,2023-11-27T14:00:00.000Z,2023-11-27T14:30:00.000Z,2023-11-27T18:00:00.000Z,2023-11-27T18:30:00.000Z,2023-11-27 14:00:00+00:00,2023-11-27 14:30:00+00:00,2023-11-27 18:00:00+00:00,2023-11-27 18:30:00+00:00,2023-11-27 19:00:00+00:00,2023-11-27 18:19:00+00:00,51.618080968658,-1.2550434998458,1,0.16933083888557926
1227,bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231109-261311,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,RG2 0PN,53.462845,-2.896967,51.419654,-0.973301,2023-11-10T17:00:00.000Z,2023-11-10T17:01:00.000Z,2023-11-11T11:55:00.000Z,2023-11-11T12:25:00.000Z,2023-11-10 17:00:00+00:00,2023-11-10 17:01:00+00:00,2023-11-11 11:55:00+00:00,2023-11-11 12:25:00+00:00,2023-11-11 12:55:00+00:00,2023-11-11 11:14:00+00:00,51.4188118,-0.9820915,1,0.6169056373344588
1228,bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231205-269970,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,ME9 8SR,53.462845,-2.896967,51.36932,0.749586,2023-12-06T10:00:00.000Z,2023-12-06T10:01:00.000Z,2023-12-07T04:15:00.000Z,2023-12-07T04:45:00.000Z,2023-12-06 10:00:00+00:00,2023-12-06 10:01:00+00:00,2023-12-07 04:15:00+00:00,2023-12-07 04:45:00+00:00,2023-12-07 05:15:00+00:00,2023-12-07 02:48:00+00:00,52.03362126,-0.69067105,0,123.75911503787343
1229,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231116-263437,CAUK000192,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,RG2 9JY,53.566639,-0.919839,51.395607,-0.915951,2023-11-17T06:00:00.000Z,2023-11-17T18:00:00.000Z,2023-11-20T08:00:00.000Z,2023-11-20T15:59:00.000Z,2023-11-17 06:00:00+00:00,2023-11-17 18:00:00+00:00,2023-11-20 08:00:00+00:00,2023-11-20 15:59:00+00:00,2023-11-20 16:29:00+00:00,2023-11-20 13:01:00+00:00,51.3952856697142,-0.914411908015609,1,0.11263558836797263
1230,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231109-261210,CAUK001009,3.5T Van,LWB Van,DE74 2TR,NW10 7NZ,52.829374,-1.332134,51.537524,-0.27074,2023-11-21T04:45:00.000Z,2023-11-21T05:45:00.000Z,2023-11-21T08:15:00.000Z,2023-11-21T09:15:00.000Z,2023-11-21 04:45:00+00:00,2023-11-21 05:45:00+00:00,2023-11-21 08:15:00+00:00,2023-11-21 09:15:00+00:00,2023-11-21 09:45:00+00:00,2023-11-21 08:39:00+00:00,52.6157237172934,-1.20328772212777,0,135.81677060747128
1231,22ea5531-3b70-47df-b7f0-d569684fb731,SEZHUK-231012-252490,CAUK000446,Tractor Unit,Curtain-Side 13.6M Trailer,NN9 5DB,ST4,52.322608,-0.622401,52.990933,-2.182771,2023-10-16T08:30:00.000Z,2023-10-16T09:00:00.000Z,2023-10-16T12:30:00.000Z,2023-10-16T13:00:00.000Z,2023-10-16 08:30:00+00:00,2023-10-16 09:00:00+00:00,2023-10-16 12:30:00+00:00,2023-10-16 13:00:00+00:00,2023-10-16 13:30:00+00:00,2023-10-16 11:43:00+00:00,52.9843049123883,-2.18854090198874,0,0.8323390029732101
1232,192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231214-273488,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,MK41 7BJ,52.800481,-1.663328,52.151481,-0.47677,2023-12-15T14:00:00.000Z,2023-12-15T22:00:00.000Z,2023-12-18T08:00:00.000Z,2023-12-18T08:30:00.000Z,2023-12-15 14:00:00+00:00,2023-12-15 22:00:00+00:00,2023-12-18 08:00:00+00:00,2023-12-18 08:30:00+00:00,2023-12-18 09:00:00+00:00,2023-12-18 08:33:00+00:00,52.15215271,-0.47660096,1,0.07559961828291395
1233,3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231002-249483,CAUK000192,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NP16 6UD,53.293393,-1.074008,51.614678,-2.674519,2023-10-03T00:00:00.000Z,2023-10-03T23:59:00.000Z,2023-10-04T10:55:00.000Z,2023-10-04T11:25:00.000Z,2023-10-03 00:00:00+00:00,2023-10-03 23:59:00+00:00,2023-10-04 10:55:00+00:00,2023-10-04 11:25:00+00:00,2023-10-04 11:55:00+00:00,2023-10-03 15:58:00+00:00,53.2302973866478,-1.33243194667345,0,201.43961540686098
1234,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231217-275050,CAUK000660,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.764125,-1.740145,51.398851,-1.231993,2023-12-22T14:20:00.000Z,2023-12-22T16:00:00.000Z,2023-12-23T06:00:00.000Z,2023-12-23T08:56:00.000Z,2023-12-22 14:20:00+00:00,2023-12-22 16:00:00+00:00,2023-12-23 06:00:00+00:00,2023-12-23 08:56:00+00:00,2023-12-23 09:26:00+00:00,2023-12-23 07:01:00+00:00,51.3987693778516,-1.23056977201136,1,0.09918248134175478
1235,40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231115-263041,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,IP24 1HP,NG31 7UH,52.42597,0.73659,52.888113,-0.634948,2023-11-16T09:00:00.000Z,2023-11-16T09:30:00.000Z,2023-11-16T15:30:00.000Z,2023-11-16T16:00:00.000Z,2023-11-16 09:00:00+00:00,2023-11-16 09:30:00+00:00,2023-11-16 15:30:00+00:00,2023-11-16 16:00:00+00:00,2023-11-16 16:30:00+00:00,2023-11-16 16:23:00+00:00,52.8896038,-0.63394128,1,0.1790572613975453
1236,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231206-270177,CAUK001009,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-12-22T04:45:00.000Z,2023-12-22T05:45:00.000Z,2023-12-22T08:15:00.000Z,2023-12-22T09:15:00.000Z,2023-12-22 04:45:00+00:00,2023-12-22 05:45:00+00:00,2023-12-22 08:15:00+00:00,2023-12-22 09:15:00+00:00,2023-12-22 09:45:00+00:00,2023-12-22 08:13:00+00:00,51.6506583333333,-0.055665,1,0.07456136995202797
1237,39a4e234-5d35-4d94-8e8a-b8bf6fe13953,SEZHUK-231120-264428,CAUK000155,Tractor Unit,Curtain Side,CV23 8BQ,ML1 4UY,52.334853,-1.18045,55.825996,-3.989714,2023-12-15T16:00:00.000Z,2023-12-15T17:00:00.000Z,2023-12-15T23:00:00.000Z,2023-12-15T23:59:00.000Z,2023-12-15 16:00:00+00:00,2023-12-15 17:00:00+00:00,2023-12-15 23:00:00+00:00,2023-12-15 23:59:00+00:00,2023-12-16 00:29:00+00:00,2023-12-16 00:29:00+00:00,55.8048318235797,-4.00509405292655,1,2.542756341082466
1238,bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231107-260284,CAUK000781,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,WS13 8NF,53.462845,-2.896967,52.708306,-1.789815,2023-11-08T05:30:00.000Z,2023-11-08T06:00:00.000Z,2023-11-08T11:00:00.000Z,2023-11-08T11:30:00.000Z,2023-11-08 05:30:00+00:00,2023-11-08 06:00:00+00:00,2023-11-08 11:00:00+00:00,2023-11-08 11:30:00+00:00,2023-11-08 12:00:00+00:00,2023-11-08 11:38:00+00:00,52.7143005484428,-1.79162485398378,1,0.6778347293049536
1239,761f4ba9-6b78-46bf-a925-28366e334228,SEZHUK-231212-272716,CAUK001068,Tractor Unit,Temperature-Controlled,S42 5BX,BS11 8HT,53.19364,-1.361769,51.509228,-2.684362,2023-12-20T07:00:00.000Z,2023-12-20T07:30:00.000Z,2023-12-20T11:00:00.000Z,2023-12-20T11:30:00.000Z,2023-12-20 07:00:00+00:00,2023-12-20 07:30:00+00:00,2023-12-20 11:00:00+00:00,2023-12-20 11:30:00+00:00,2023-12-20 12:00:00+00:00,2023-12-20 10:45:00+00:00,51.505825707382094,-2.68462109420274,1,0.3788613015845982
1240,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231219-275529,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-12-31T00:30:00.000Z,2023-12-31T01:00:00.000Z,2023-12-31T03:00:00.000Z,2023-12-31T03:30:00.000Z,2023-12-31 00:30:00+00:00,2023-12-31 01:00:00+00:00,2023-12-31 03:00:00+00:00,2023-12-31 03:30:00+00:00,2023-12-31 04:00:00+00:00,2023-12-30 23:45:00+00:00,53.4774506423664,-1.47269405229741,0,94.55729930104755
1241,98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-230929-248518,CAUK000490,Tractor Unit,Box,BD12 7ER,CW1 6FB,53.753295,-1.722689,53.087056,-2.416485,2023-10-04T16:00:00.000Z,2023-10-04T16:30:00.000Z,2023-10-04T19:00:00.000Z,2023-10-04T19:30:00.000Z,2023-10-04 16:00:00+00:00,2023-10-04 16:30:00+00:00,2023-10-04 19:00:00+00:00,2023-10-04 19:30:00+00:00,2023-10-04 20:00:00+00:00,2023-10-04 19:26:00+00:00,53.0879358,-2.4156771,1,0.11175620415870152
1242,5456fcfa-5b0c-428e-b322-240d508b6660,SEZHUK-231218-275274,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,PE29 2XR,EH54 8QX,52.315672,-0.157664,55.896335,-3.53565,2023-12-19T18:00:00.000Z,2023-12-19T18:56:00.000Z,2023-12-20T11:00:00.000Z,2023-12-20T12:00:00.000Z,2023-12-19 18:00:00+00:00,2023-12-19 18:56:00+00:00,2023-12-20 11:00:00+00:00,2023-12-20 12:00:00+00:00,2023-12-20 12:30:00+00:00,2023-12-20 11:48:00+00:00,55.9022033333333,-3.58545666666667,0,3.1738373189290363
1243,63f8c121-3f15-4468-8891-69a44c41fbf0,SEZHUK-231116-263468,CAUK000854,Tractor Unit,Curtain-Side 13.6M Trailer,NP26 3RA,CM2 5AS,51.585139,-2.844668,51.745733,0.516876,2023-11-20T09:00:00.000Z,2023-11-20T10:00:00.000Z,2023-11-20T14:30:00.000Z,2023-11-20T15:00:00.000Z,2023-11-20 09:00:00+00:00,2023-11-20 10:00:00+00:00,2023-11-20 14:30:00+00:00,2023-11-20 15:00:00+00:00,2023-11-20 15:30:00+00:00,2023-11-20 15:16:00+00:00,51.581068164669,-2.84496705047786,0,232.647023104863
1244,98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231106-259863,CAUK000155,Tractor Unit,Box,BD12 7ER,RG19 4BQ,53.753295,-1.722689,51.398689,-1.232386,2023-11-15T19:00:00.000Z,2023-11-15T19:30:00.000Z,2023-11-16T02:00:00.000Z,2023-11-16T02:30:00.000Z,2023-11-15 19:00:00+00:00,2023-11-15 19:30:00+00:00,2023-11-16 02:00:00+00:00,2023-11-16 02:30:00+00:00,2023-11-16 03:00:00+00:00,2023-11-16 02:31:00+00:00,51.3987932527566,-1.23068528530744,1,0.11859098382041519
1245,c7051f08-8889-4b8c-85b7-09833a679b7e,SEZHUK-231212-272776,CAUK000159,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,DL3 0UW,53.462845,-2.896967,54.548502,-1.574098,2023-12-13T10:00:00.000Z,2023-12-13T10:01:00.000Z,2023-12-14T09:55:00.000Z,2023-12-14T10:25:00.000Z,2023-12-13 10:00:00+00:00,2023-12-13 10:01:00+00:00,2023-12-14 09:55:00+00:00,2023-12-14 10:25:00+00:00,2023-12-14 10:55:00+00:00,2023-12-13 23:03:00+00:00,53.9786666,-1.1308671,0,69.61630213045918
1246,9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231124-265981,CAUK001009,3.5T Van,LWB Van,SE14 5RW,DE74 2TR,51.507218,-0.127586,52.826322,-1.348973,2023-12-05T15:30:00.000Z,2023-12-05T16:30:00.000Z,2023-12-05T20:00:00.000Z,2023-12-05T21:00:00.000Z,2023-12-05 15:30:00+00:00,2023-12-05 16:30:00+00:00,2023-12-05 20:00:00+00:00,2023-12-05 21:00:00+00:00,2023-12-05 21:30:00+00:00,2023-12-05 20:16:00+00:00,52.8250276915124,-1.34765958604303,1,0.16887411398677205
1247,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231025-256283,CAUK001009,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-11-06T15:15:00.000Z,2023-11-06T16:15:00.000Z,2023-11-06T19:30:00.000Z,2023-11-06T20:30:00.000Z,2023-11-06 15:15:00+00:00,2023-11-06 16:15:00+00:00,2023-11-06 19:30:00+00:00,2023-11-06 20:30:00+00:00,2023-11-06 21:00:00+00:00,2023-11-06 15:16:00+00:00,52.8252594103274,-1.34944223256318,1,1.2500320277680297
1248,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231013-252704,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,OX5 1PA,53.566639,-0.919839,51.815064,-1.310068,2023-10-16T06:00:00.000Z,2023-10-16T18:00:00.000Z,2023-10-17T08:00:00.000Z,2023-10-17T15:59:00.000Z,2023-10-16 06:00:00+00:00,2023-10-16 18:00:00+00:00,2023-10-17 08:00:00+00:00,2023-10-17 15:59:00+00:00,2023-10-17 16:29:00+00:00,2023-10-16 18:22:00+00:00,52.8713273517852,-1.49316440169743,0,118.14486014782824
1249,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231223-276721,CAUK000660,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.764125,-1.740145,51.771841,-0.439918,2023-12-29T16:20:00.000Z,2023-12-29T18:00:00.000Z,2023-12-29T23:12:00.000Z,2023-12-30T02:07:00.000Z,2023-12-29 16:20:00+00:00,2023-12-29 18:00:00+00:00,2023-12-29 23:12:00+00:00,2023-12-30 02:07:00+00:00,2023-12-30 02:37:00+00:00,2023-12-30 01:25:00+00:00,51.7719754,-0.4408457,1,0.06557867252957078
1250,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231013-252690,CAUK000027,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,KT3 4PT,55.003467,-3.042858,51.401136,-0.244751,2023-10-16T06:00:00.000Z,2023-10-16T14:00:00.000Z,2023-10-17T09:32:00.000Z,2023-10-17T10:00:00.000Z,2023-10-16 06:00:00+00:00,2023-10-16 14:00:00+00:00,2023-10-17 09:32:00+00:00,2023-10-17 10:00:00+00:00,2023-10-17 10:30:00+00:00,2023-10-17 08:38:00+00:00,51.4015995191803,-0.243499665633522,1,0.10098529139117672
1251,1efc40ea-69b6-473c-9fe1-afe97714399d,SEZHUK-231123-265916,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,ST4 4FA,53.467889,-2.096702,52.983393,-2.181287,2023-11-24T10:00:00.000Z,2023-11-24T10:30:00.000Z,2023-11-24T16:30:00.000Z,2023-11-24T17:00:00.000Z,2023-11-24 10:00:00+00:00,2023-11-24 10:30:00+00:00,2023-11-24 16:30:00+00:00,2023-11-24 17:00:00+00:00,2023-11-24 17:30:00+00:00,2023-11-24 11:58:00+00:00,52.9838676579836,-2.1841589662238,1,0.19943685897829558
1252,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231124-266044,CAUK001009,3.5T Van,LWB Van,DE74 2TR,NW10 7NZ,52.829374,-1.332134,51.537524,-0.27074,2023-12-06T04:45:00.000Z,2023-12-06T05:45:00.000Z,2023-12-06T08:15:00.000Z,2023-12-06T09:15:00.000Z,2023-12-06 04:45:00+00:00,2023-12-06 05:45:00+00:00,2023-12-06 08:15:00+00:00,2023-12-06 09:15:00+00:00,2023-12-06 09:45:00+00:00,2023-12-06 08:38:00+00:00,51.5382232,-0.2735677,1,0.2105252981852484
1253,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231206-270183,CAUK001009,3.5T Van,LWB Van,DE74 2TR,SL3 0BB,52.829374,-1.332134,51.470193,-0.51286,2023-12-18T03:00:00.000Z,2023-12-18T04:00:00.000Z,2023-12-18T06:30:00.000Z,2023-12-18T09:30:00.000Z,2023-12-18 03:00:00+00:00,2023-12-18 04:00:00+00:00,2023-12-18 06:30:00+00:00,2023-12-18 09:30:00+00:00,2023-12-18 10:00:00+00:00,2023-12-18 06:02:00+00:00,51.4708971360994,-0.51340807618633,1,0.08704156553217114
1254,bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231011-251831,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,MITCHELSTOWN,53.464178,-2.895312,52.245334,-8.430026,2023-10-13T14:00:00.000Z,2023-10-13T14:01:00.000Z,2023-10-17T10:25:00.000Z,2023-10-17T10:55:00.000Z,2023-10-13 14:00:00+00:00,2023-10-13 14:01:00+00:00,2023-10-17 10:25:00+00:00,2023-10-17 10:55:00+00:00,2023-10-17 11:25:00+00:00,2023-10-17 11:04:00+00:00,52.2767825,-8.2760728,0,11.049421256810925
1255,9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231025-256305,CAUK001022,3.5T Van,LWB Van,E1W 2DA,SL3 0BB,51.508022,-0.05711,51.470809,-0.514738,2023-11-06T19:05:00.000Z,2023-11-06T20:05:00.000Z,2023-11-06T20:05:00.000Z,2023-11-06T21:05:00.000Z,2023-11-06 19:05:00+00:00,2023-11-06 20:05:00+00:00,2023-11-06 20:05:00+00:00,2023-11-06 21:05:00+00:00,2023-11-06 21:35:00+00:00,2023-11-06 21:02:00+00:00,51.4679738142016,-0.50992257165462,1,0.4591031187498189
1256,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258775,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-09T00:30:00.000Z,2023-11-09T01:00:00.000Z,2023-11-09T03:00:00.000Z,2023-11-09T03:30:00.000Z,2023-11-09 00:30:00+00:00,2023-11-09 01:00:00+00:00,2023-11-09 03:00:00+00:00,2023-11-09 03:30:00+00:00,2023-11-09 04:00:00+00:00,2023-11-09 02:39:00+00:00,52.6472022,-1.2159856,1,0.6391502087660776
1257,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231208-271753,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T19:00:00.000Z,2023-12-11T20:00:00.000Z,2023-12-12T01:30:00.000Z,2023-12-12T02:00:00.000Z,2023-12-11 19:00:00+00:00,2023-12-11 20:00:00+00:00,2023-12-12 01:30:00+00:00,2023-12-12 02:00:00+00:00,2023-12-12 02:30:00+00:00,2023-12-12 02:13:00+00:00,53.3162001,-1.2838998,0,14.647861557072758
1258,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231126-266645,CAUK000435,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.763558,-1.739636,51.659325,-0.021793,2023-11-29T22:19:00.000Z,2023-11-30T01:00:01.000Z,2023-11-30T06:00:00.000Z,2023-11-30T08:55:01.000Z,2023-11-29 22:19:00+00:00,2023-11-30 01:00:01+00:00,2023-11-30 06:00:00+00:00,2023-11-30 08:55:01+00:00,2023-11-30 09:25:01+00:00,2023-11-30 08:28:00+00:00,51.65945271456609,-0.02174560288507,0,0.014577259983751615
1259,369b3981-6399-439f-a654-7e90a2493c35,SEZHUK-231213-272854,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,WS12 1NR,53.537133,-1.037405,52.703735,-1.983264,2023-12-18T06:00:00.000Z,2023-12-18T18:00:00.000Z,2023-12-19T07:32:00.000Z,2023-12-19T08:00:00.000Z,2023-12-18 06:00:00+00:00,2023-12-18 18:00:00+00:00,2023-12-19 07:32:00+00:00,2023-12-19 08:00:00+00:00,2023-12-19 08:30:00+00:00,2023-12-19 08:30:00+00:00,52.7041015625,-1.98067998886108,1,0.17886609537561107
1260,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231223-276717,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.764125,-1.740145,51.602415,-2.522567,2023-12-28T03:20:00.000Z,2023-12-28T05:00:00.000Z,2023-12-28T10:15:00.000Z,2023-12-28T14:22:00.000Z,2023-12-28 03:20:00+00:00,2023-12-28 05:00:00+00:00,2023-12-28 10:15:00+00:00,2023-12-28 14:22:00+00:00,2023-12-28 14:52:00+00:00,2023-12-28 09:41:00+00:00,51.6023525,-2.5217058,1,0.059902088554728755
1261,89e0fe85-031b-4d9d-9f9a-b55de4002742,SEZHUK-231009-251208,CAUK001004,Tractor Unit,Curtain-Side 13.6M Trailer,B24 8DW,NN6 7GX,52.507428,-1.834192,52.358623,-1.166133,2023-10-10T07:00:00.000Z,2023-10-10T07:30:00.000Z,2023-10-10T10:00:00.000Z,2023-10-10T10:30:00.000Z,2023-10-10 07:00:00+00:00,2023-10-10 07:30:00+00:00,2023-10-10 10:00:00+00:00,2023-10-10 10:30:00+00:00,2023-10-10 11:00:00+00:00,2023-10-10 06:25:00+00:00,52.51025982,-1.86097046,0,50.04677786814205
1262,39a4e234-5d35-4d94-8e8a-b8bf6fe13953,SEZHUK-230922-246672,CAUK000155,Tractor Unit,Curtain Side,CV23 8BQ,G75 0ZZ,52.334853,-1.18045,55.735089,-4.168719,2023-11-03T16:00:00.000Z,2023-11-03T17:00:00.000Z,2023-11-03T23:00:00.000Z,2023-11-03T23:59:00.000Z,2023-11-03 16:00:00+00:00,2023-11-03 17:00:00+00:00,2023-11-03 23:00:00+00:00,2023-11-03 23:59:00+00:00,2023-11-04 00:29:00+00:00,2023-11-04 00:27:00+00:00,55.7370993779112,-4.16544315361236,1,0.30345843294992536
1263,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,SEZHUK-231213-273012,CAUK000282,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FQ,IP5 3RX,53.534344,-1.035929,52.064211,1.278204,2023-12-18T18:00:00.000Z,2023-12-18T23:59:00.000Z,2023-12-19T08:00:00.000Z,2023-12-19T09:00:00.000Z,2023-12-18 18:00:00+00:00,2023-12-18 23:59:00+00:00,2023-12-19 08:00:00+00:00,2023-12-19 09:00:00+00:00,2023-12-19 09:30:00+00:00,2023-12-19 07:35:00+00:00,52.0649088145376,1.27717280975468,1,0.10486533211820316
1264,3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231213-273105,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2023-12-14T13:30:00.000Z,2023-12-14T14:29:00.000Z,2023-12-15T06:55:00.000Z,2023-12-15T07:25:00.000Z,2023-12-14 13:30:00+00:00,2023-12-14 14:29:00+00:00,2023-12-15 06:55:00+00:00,2023-12-15 07:25:00+00:00,2023-12-15 07:55:00+00:00,2023-12-15 07:54:00+00:00,51.1753997802734,-1.75557005405426,1,0.13203885521371111
