,PROJECT_ID,SHIPMENT_NUMBER,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST_lcl,FIRST_COLLECTION_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_EARLIEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl_plus30,distance,LAT,LON,RECORD_TIMESTAMP_lcl,on_time,is_delivered,is_delivered_2,is_delivered_3,Model_Target
1102,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-230925-247321,CAUK001009,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-10-03 04:00:00+00:00,2023-10-03 05:00:00+00:00,2023-10-03 07:45:00+00:00,2023-10-03 08:45:00+00:00,2023-10-03 09:15:00+00:00,0.09372285989103744,51.432928333333294,-0.983828333333333,2023-10-03 06:32:00+00:00,1,1.0,1.0,1.0,0
1103,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-230925-247326,CAUK001009,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-10-04 16:45:00+00:00,2023-10-04 17:45:00+00:00,2023-10-04 21:10:00+00:00,2023-10-04 22:10:00+00:00,2023-10-04 22:40:00+00:00,1.1310421254293472,52.824508246683294,-1.34691125661602,2023-10-04 20:14:00+00:00,1,1.0,1.0,1.0,0
1104,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-230925-247330,CAUK001009,3.5T Van,LWB Van,DE74 2TR,CO4 9QJ,52.829374,-1.332134,51.920887,0.927015,2023-10-04 04:50:00+00:00,2023-10-04 05:50:00+00:00,2023-10-04 08:50:00+00:00,2023-10-04 09:50:00+00:00,2023-10-04 10:20:00+00:00,0.10195519336915658,51.92177833333329,0.927361666666666,2023-10-04 07:44:00+00:00,1,1.0,1.0,1.0,0
1105,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-230925-247331,CAUK001009,3.5T Van,LWB Van,CO4 9QJ,DE74 2TR,51.920887,0.927015,52.829374,-1.332134,2023-10-04 17:30:00+00:00,2023-10-04 18:30:00+00:00,2023-10-04 21:10:00+00:00,2023-10-04 22:10:00+00:00,2023-10-04 22:40:00+00:00,1.1073928656718137,52.8248779,-1.3468353,2023-10-04 20:33:00+00:00,1,1.0,1.0,1.0,0
1106,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249395,CAUK001009,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-10-09 16:45:00+00:00,2023-10-09 17:45:00+00:00,2023-10-09 21:10:00+00:00,2023-10-09 22:10:00+00:00,2023-10-09 22:40:00+00:00,1.1360660695732598,52.824768333333296,-1.34722166666667,2023-10-09 19:42:00+00:00,1,1.0,1.0,1.0,0
1107,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249404,CAUK001009,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-10-11 15:15:00+00:00,2023-10-11 16:15:00+00:00,2023-10-11 19:30:00+00:00,2023-10-11 20:30:00+00:00,2023-10-11 21:00:00+00:00,0.5139642207490275,52.82499294742551,-1.32970296120683,2023-10-11 13:57:00+00:00,1,1.0,1.0,1.0,0
1108,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249406,CAUK001009,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-10-11 16:45:00+00:00,2023-10-11 17:45:00+00:00,2023-10-11 21:10:00+00:00,2023-10-11 22:10:00+00:00,2023-10-11 22:40:00+00:00,1.1381662808972164,52.824743454069,-1.34723584070564,2023-10-11 19:32:00+00:00,1,1.0,1.0,1.0,0
1109,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249409,CAUK001009,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-10-11 04:50:00+00:00,2023-10-11 05:50:00+00:00,2023-10-11 08:20:00+00:00,2023-10-11 09:20:00+00:00,2023-10-11 09:50:00+00:00,0.028382770532816657,51.6507933333333,-0.054996666666667,2023-10-12 07:44:00+00:00,0,1.0,1.0,1.0,1
1110,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249411,CAUK001009,3.5T Van,LWB Van,CO4 9QJ,DE74 2TR,51.920887,0.927015,52.829374,-1.332134,2023-10-11 17:30:00+00:00,2023-10-11 18:30:00+00:00,2023-10-11 21:10:00+00:00,2023-10-11 22:10:00+00:00,2023-10-11 22:40:00+00:00,1.1152199357349484,52.8248423,-1.346936,2023-10-11 20:20:00+00:00,1,1.0,1.0,1.0,0
1111,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249424,CAUK001009,3.5T Van,LWB Van,DE74 2TR,NW10 7NZ,52.829374,-1.332134,51.537524,-0.27074,2023-10-10 04:45:00+00:00,2023-10-10 05:45:00+00:00,2023-10-10 08:15:00+00:00,2023-10-10 09:15:00+00:00,2023-10-10 09:45:00+00:00,0.17166552263708437,51.5375619,-0.2732205,2023-10-10 07:15:00+00:00,1,1.0,1.0,1.0,0
1112,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249426,CAUK001009,3.5T Van,LWB Van,DE74 2TR,CO4 9QJ,52.829374,-1.332134,51.920887,0.927015,2023-10-10 04:50:00+00:00,2023-10-10 05:50:00+00:00,2023-10-10 08:50:00+00:00,2023-10-10 09:50:00+00:00,2023-10-10 10:20:00+00:00,0.07078844956967395,51.92107666666671,0.92603,2023-10-10 08:08:00+00:00,1,1.0,1.0,1.0,0
1113,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249427,CAUK001009,3.5T Van,LWB Van,CO4 9QJ,DE74 2TR,51.920887,0.927015,52.829374,-1.332134,2023-10-10 17:30:00+00:00,2023-10-10 18:30:00+00:00,2023-10-10 21:10:00+00:00,2023-10-10 22:10:00+00:00,2023-10-10 22:40:00+00:00,0.5175400972016035,52.8249616666667,-1.32969,2023-10-10 20:27:00+00:00,1,1.0,1.0,1.0,0
1114,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249440,CAUK001009,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-10-14 08:30:00+00:00,2023-10-14 09:30:00+00:00,2023-10-14 12:30:00+00:00,2023-10-14 13:30:00+00:00,2023-10-14 14:00:00+00:00,1.1194707257313505,52.8248403,-1.3470052,2023-10-14 10:15:00+00:00,1,1.0,1.0,1.0,0
1115,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249448,CAUK001009,3.5T Van,LWB Van,L24 8RF,DE74 2TR,53.349124,-2.876108,52.829374,-1.332134,2023-10-13 18:25:00+00:00,2023-10-13 19:25:00+00:00,2023-10-13 21:15:00+00:00,2023-10-13 22:15:00+00:00,2023-10-13 22:45:00+00:00,1.1090707140395852,52.82491,-1.34689,2023-10-13 20:35:00+00:00,1,1.0,1.0,1.0,0
1116,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249453,CAUK001009,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-10-13 04:00:00+00:00,2023-10-13 05:00:00+00:00,2023-10-13 07:45:00+00:00,2023-10-13 08:45:00+00:00,2023-10-13 09:15:00+00:00,0.060292074074248636,51.431952721490305,-0.983860717674564,2023-10-13 06:29:00+00:00,1,1.0,1.0,1.0,0
1117,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249463,CAUK001009,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-10-12 04:45:00+00:00,2023-10-12 05:45:00+00:00,2023-10-12 08:15:00+00:00,2023-10-12 09:15:00+00:00,2023-10-12 09:45:00+00:00,0.028382770532816657,51.6507933333333,-0.054996666666667,2023-10-12 07:44:00+00:00,1,1.0,1.0,1.0,0
1118,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249465,CAUK001009,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-10-12 04:50:00+00:00,2023-10-12 05:50:00+00:00,2023-10-12 08:20:00+00:00,2023-10-12 09:20:00+00:00,2023-10-12 09:50:00+00:00,0.05384983563368144,51.650513682948095,-0.054921854919521,2023-10-12 07:36:00+00:00,1,1.0,1.0,1.0,0
1119,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249478,CAUK001009,3.5T Van,LWB Van,NE11 0JY,DE74 2TR,54.922706,-1.607332,52.829374,-1.332134,2023-10-12 17:25:00+00:00,2023-10-12 18:25:00+00:00,2023-10-12 21:10:00+00:00,2023-10-12 22:10:00+00:00,2023-10-12 22:40:00+00:00,0.6781859123022214,52.8250166913824,-1.32507552259659,2023-10-12 19:48:00+00:00,1,1.0,1.0,1.0,0
1120,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251504,CAUK001009,3.5T Van,LWB Van,DE74 2TR,CO4 9QJ,52.829374,-1.332134,51.920887,0.927015,2023-10-16 04:15:00+00:00,2023-10-16 05:15:00+00:00,2023-10-16 08:15:00+00:00,2023-10-16 09:15:00+00:00,2023-10-16 09:45:00+00:00,0.013384044810464412,51.9209717407406,0.927153512125486,2023-10-16 07:01:00+00:00,1,1.0,1.0,1.0,0
1121,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251505,CAUK001009,3.5T Van,LWB Van,CO4 9QJ,DE74 2TR,51.920887,0.927015,52.829374,-1.332134,2023-10-16 17:30:00+00:00,2023-10-16 18:30:00+00:00,2023-10-16 21:10:00+00:00,2023-10-16 22:10:00+00:00,2023-10-16 22:40:00+00:00,0.6181320889640914,52.8251892835358,-1.32608212397576,2023-10-16 19:45:00+00:00,1,1.0,1.0,1.0,0
1122,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251513,CAUK001009,3.5T Van,LWB Van,WR4 0SZ,DE74 2TR,52.193636,-2.221575,52.829374,-1.332134,2023-10-17 17:00:00+00:00,2023-10-17 18:00:00+00:00,2023-10-17 19:30:00+00:00,2023-10-17 20:30:00+00:00,2023-10-17 21:00:00+00:00,1.1251665133708917,52.825335,-1.34748333333333,2023-10-17 18:22:00+00:00,1,1.0,1.0,1.0,0
1123,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251514,CAUK001009,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-10-17 16:45:00+00:00,2023-10-17 17:45:00+00:00,2023-10-17 21:10:00+00:00,2023-10-17 22:10:00+00:00,2023-10-17 22:40:00+00:00,1.1651087436132912,52.824991610881696,-1.34787985737061,2023-10-17 19:55:00+00:00,1,1.0,1.0,1.0,0
1124,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251521,CAUK001009,3.5T Van,LWB Van,DE74 2TR,L24 8RF,52.829374,-1.332134,53.349124,-2.876108,2023-10-17 04:45:00+00:00,2023-10-17 05:45:00+00:00,2023-10-17 09:00:00+00:00,2023-10-17 10:00:00+00:00,2023-10-17 10:30:00+00:00,0.19568765993263104,53.347447879873904,-2.87521245784245,2023-10-17 06:36:00+00:00,1,1.0,1.0,1.0,0
1125,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251527,CAUK001009,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-10-17 04:00:00+00:00,2023-10-17 05:00:00+00:00,2023-10-17 07:45:00+00:00,2023-10-17 08:45:00+00:00,2023-10-17 09:15:00+00:00,0.08984025545728468,51.4324358,-0.9833453,2023-10-17 06:38:00+00:00,1,1.0,1.0,1.0,0
1126,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251534,CAUK001009,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-10-19 16:45:00+00:00,2023-10-19 17:45:00+00:00,2023-10-19 21:10:00+00:00,2023-10-19 22:10:00+00:00,2023-10-19 22:40:00+00:00,1.1360548196834552,52.8247888210751,-1.34723856564353,2023-10-19 19:50:00+00:00,1,1.0,1.0,1.0,0
1127,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251544,CAUK001009,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-10-20 04:45:00+00:00,2023-10-20 05:45:00+00:00,2023-10-20 08:15:00+00:00,2023-10-20 09:15:00+00:00,2023-10-20 09:45:00+00:00,0.02461710245201882,51.6510221,-0.0550685,2023-10-20 07:27:00+00:00,1,1.0,1.0,1.0,0
1128,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251547,CAUK001009,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-10-19 04:50:00+00:00,2023-10-19 05:50:00+00:00,2023-10-19 08:20:00+00:00,2023-10-19 09:20:00+00:00,2023-10-19 09:50:00+00:00,0.014372695639696786,51.6511027340382,-0.0547878394483,2023-10-19 07:22:00+00:00,1,1.0,1.0,1.0,0
1129,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251553,CAUK001009,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-10-21 08:30:00+00:00,2023-10-21 09:30:00+00:00,2023-10-21 12:30:00+00:00,2023-10-21 13:30:00+00:00,2023-10-21 14:00:00+00:00,1.1178067927146649,52.8247566666667,-1.34690666666667,2023-10-21 10:58:00+00:00,1,1.0,1.0,1.0,0
1130,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251565,CAUK001009,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-10-18 15:15:00+00:00,2023-10-18 16:15:00+00:00,2023-10-18 19:30:00+00:00,2023-10-18 20:30:00+00:00,2023-10-18 21:00:00+00:00,1.1647748634674564,52.82499352546,-1.34787584763539,2023-10-18 14:52:00+00:00,1,1.0,1.0,1.0,0
1131,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251576,CAUK001009,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-10-20 04:00:00+00:00,2023-10-20 05:00:00+00:00,2023-10-20 07:45:00+00:00,2023-10-20 08:45:00+00:00,2023-10-20 09:15:00+00:00,0.020341720326421814,51.4323154569109,-0.984865974893947,2023-10-20 06:27:00+00:00,1,1.0,1.0,1.0,0
1132,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251577,CAUK001009,3.5T Van,LWB Van,DE74 2TR,CO4 9QJ,52.829374,-1.332134,51.920887,0.927015,2023-10-18 04:50:00+00:00,2023-10-18 05:50:00+00:00,2023-10-18 08:50:00+00:00,2023-10-18 09:50:00+00:00,2023-10-18 10:20:00+00:00,0.022807647368234964,51.920756666666705,0.927271666666666,2023-10-18 07:53:00+00:00,1,1.0,1.0,1.0,0
1133,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251578,CAUK001009,3.5T Van,LWB Van,CO4 9QJ,DE74 2TR,51.920887,0.927015,52.829374,-1.332134,2023-10-18 17:30:00+00:00,2023-10-18 18:30:00+00:00,2023-10-18 21:10:00+00:00,2023-10-18 22:10:00+00:00,2023-10-18 22:40:00+00:00,0.49720632852415897,52.824905,-1.33229666666667,2023-10-18 20:10:00+00:00,1,1.0,1.0,1.0,0
1134,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251584,CAUK001009,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-10-18 17:50:00+00:00,2023-10-18 18:50:00+00:00,2023-10-18 21:30:00+00:00,2023-10-18 22:30:00+00:00,2023-10-18 23:00:00+00:00,1.141629633203205,52.8247397924037,-1.34729054014137,2023-10-18 20:04:00+00:00,1,1.0,1.0,1.0,0
1135,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231010-251587,CAUK001009,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-10-18 04:00:00+00:00,2023-10-18 05:00:00+00:00,2023-10-18 07:45:00+00:00,2023-10-18 08:45:00+00:00,2023-10-18 09:15:00+00:00,0.10761959192278034,51.433199930977,-0.98444965621135,2023-10-18 06:29:00+00:00,1,1.0,1.0,1.0,0
1136,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253002,CAUK001009,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-10-26 15:15:00+00:00,2023-10-26 16:15:00+00:00,2023-10-26 19:30:00+00:00,2023-10-26 20:30:00+00:00,2023-10-26 21:00:00+00:00,1.1591082990053774,52.824994641827,-1.34778382903603,2023-10-26 15:02:00+00:00,1,1.0,1.0,1.0,0
1137,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253006,CAUK001009,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-10-27 04:00:00+00:00,2023-10-27 05:00:00+00:00,2023-10-27 07:45:00+00:00,2023-10-27 08:45:00+00:00,2023-10-27 09:15:00+00:00,0.09498671034109604,51.4324588699442,-0.983278267085149,2023-10-27 06:32:00+00:00,1,1.0,1.0,1.0,0
1138,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253013,CAUK001009,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-10-25 04:45:00+00:00,2023-10-25 05:45:00+00:00,2023-10-25 08:15:00+00:00,2023-10-25 09:15:00+00:00,2023-10-25 09:45:00+00:00,0.030008514783370865,51.6507220344758,-0.054839924008071,2023-10-25 07:26:00+00:00,1,1.0,1.0,1.0,0
1139,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253020,CAUK001009,3.5T Van,LWB Van,DE74 2TR,NW10 7NZ,52.829374,-1.332134,51.537524,-0.27074,2023-10-27 04:45:00+00:00,2023-10-27 05:45:00+00:00,2023-10-27 08:15:00+00:00,2023-10-27 09:15:00+00:00,2023-10-27 09:45:00+00:00,0.20051285944898517,51.537363333333296,-0.273626666666667,2023-10-27 06:51:00+00:00,1,1.0,1.0,1.0,0
1140,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253030,CAUK001009,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-10-28 08:30:00+00:00,2023-10-28 09:30:00+00:00,2023-10-28 12:30:00+00:00,2023-10-28 13:30:00+00:00,2023-10-28 14:00:00+00:00,1.0990169258673301,52.8251333,-1.3469039,2023-10-28 10:55:00+00:00,1,1.0,1.0,1.0,0
1141,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253034,CAUK001009,3.5T Van,LWB Van,CO4 9QJ,DE74 2TR,51.920887,0.927015,52.829374,-1.332134,2023-10-26 17:30:00+00:00,2023-10-26 18:30:00+00:00,2023-10-26 21:10:00+00:00,2023-10-26 22:10:00+00:00,2023-10-26 22:40:00+00:00,0.6953520822023254,52.8234846,-1.335604,2023-10-26 20:04:00+00:00,1,1.0,1.0,1.0,0
1142,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253042,CAUK001009,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-10-24 04:45:00+00:00,2023-10-24 05:45:00+00:00,2023-10-24 08:15:00+00:00,2023-10-24 09:15:00+00:00,2023-10-24 09:45:00+00:00,0.07623393632604723,51.650555,-0.055583333333333,2023-10-24 07:25:00+00:00,1,1.0,1.0,1.0,0
1143,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253048,CAUK001009,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-10-23 17:50:00+00:00,2023-10-23 18:50:00+00:00,2023-10-23 21:30:00+00:00,2023-10-23 22:30:00+00:00,2023-10-23 23:00:00+00:00,1.132632667159717,52.824775,-1.34717,2023-10-23 20:03:00+00:00,1,1.0,1.0,1.0,0
1144,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253066,CAUK001009,3.5T Van,LWB Van,NE11 0JY,DE74 2TR,54.922706,-1.607332,52.829374,-1.332134,2023-10-25 17:25:00+00:00,2023-10-25 18:25:00+00:00,2023-10-25 21:10:00+00:00,2023-10-25 22:10:00+00:00,2023-10-25 22:40:00+00:00,0.6963198426773467,52.8238765219495,-1.327177909254,2023-10-25 19:58:00+00:00,1,1.0,1.0,1.0,0
1145,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253068,CAUK001009,3.5T Van,LWB Van,NE11 0JY,DE74 2TR,54.922706,-1.607332,52.829374,-1.332134,2023-10-27 17:25:00+00:00,2023-10-27 18:25:00+00:00,2023-10-27 21:10:00+00:00,2023-10-27 22:10:00+00:00,2023-10-27 22:40:00+00:00,0.7166468231661862,52.8239810400452,-1.32629968936854,2023-10-27 20:10:00+00:00,1,1.0,1.0,1.0,0
1146,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253081,CAUK001009,3.5T Van,LWB Van,DE74 2TR,CO4 9QJ,52.829374,-1.332134,51.920887,0.927015,2023-10-26 04:50:00+00:00,2023-10-26 05:50:00+00:00,2023-10-26 08:50:00+00:00,2023-10-26 09:50:00+00:00,2023-10-26 10:20:00+00:00,0.1735756062187596,51.9218,0.924963,2023-10-26 08:34:00+00:00,1,1.0,1.0,1.0,0
1147,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253086,CAUK001009,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-10-26 04:00:00+00:00,2023-10-26 05:00:00+00:00,2023-10-26 07:45:00+00:00,2023-10-26 08:45:00+00:00,2023-10-26 09:15:00+00:00,0.05141896783855821,51.4326706954091,-0.984857682494144,2023-10-26 06:19:00+00:00,1,1.0,1.0,1.0,0
1148,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253090,CAUK001009,3.5T Van,LWB Van,WR4 0SZ,DE74 2TR,52.193636,-2.221575,52.829374,-1.332134,2023-10-25 17:00:00+00:00,2023-10-25 18:00:00+00:00,2023-10-25 19:30:00+00:00,2023-10-25 20:30:00+00:00,2023-10-25 21:00:00+00:00,1.1107334178970742,52.8249354,-1.3469386,2023-10-25 18:21:00+00:00,1,1.0,1.0,1.0,0
1149,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254866,CAUK001009,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-10-31 16:45:00+00:00,2023-10-31 17:45:00+00:00,2023-10-31 21:10:00+00:00,2023-10-31 22:10:00+00:00,2023-10-31 22:40:00+00:00,1.0911666605265782,52.8251081,-1.3467544,2023-10-31 20:48:00+00:00,1,1.0,1.0,1.0,0
1150,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254882,CAUK001009,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-11-03 17:50:00+00:00,2023-11-03 18:50:00+00:00,2023-11-03 21:30:00+00:00,2023-11-03 22:30:00+00:00,2023-11-03 23:00:00+00:00,1.1386317158541233,52.824723333333296,-1.34722666666667,2023-11-03 21:09:00+00:00,1,1.0,1.0,1.0,0
1151,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254927,CAUK001009,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-11-01 15:15:00+00:00,2023-11-01 16:15:00+00:00,2023-11-01 19:30:00+00:00,2023-11-01 20:30:00+00:00,2023-11-01 21:00:00+00:00,1.6015049712568463,52.8252433333333,-1.35496166666667,2023-11-01 15:18:00+00:00,1,1.0,1.0,1.0,0
1152,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254931,CAUK001009,3.5T Van,LWB Van,CA3 0EH,DE74 2TR,54.922111,-2.957338,52.829374,-1.332134,2023-11-03 16:45:00+00:00,2023-11-03 17:45:00+00:00,2023-11-03 21:10:00+00:00,2023-11-03 22:10:00+00:00,2023-11-03 22:40:00+00:00,1.1349281310750832,52.8247866527802,-1.34721799612587,2023-11-03 21:16:00+00:00,1,1.0,1.0,1.0,0
1153,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254942,CAUK001009,3.5T Van,LWB Van,DE74 2TR,L24 8RF,52.829374,-1.332134,53.349124,-2.876108,2023-10-31 04:45:00+00:00,2023-10-31 05:45:00+00:00,2023-10-31 09:00:00+00:00,2023-10-31 10:00:00+00:00,2023-10-31 10:30:00+00:00,0.12407551177567891,53.348677439708496,-2.87439559871353,2023-10-31 08:02:00+00:00,1,1.0,1.0,1.0,0
1154,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254950,CAUK001009,3.5T Van,LWB Van,DE74 2TR,CO4 9QJ,52.829374,-1.332134,51.920887,0.927015,2023-11-01 04:50:00+00:00,2023-11-01 05:50:00+00:00,2023-11-01 08:50:00+00:00,2023-11-01 09:50:00+00:00,2023-11-01 10:20:00+00:00,0.022323501727039882,51.920912649131694,0.92669225701887,2023-11-01 09:04:00+00:00,1,1.0,1.0,1.0,0
1155,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254960,CAUK001009,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-11-01 04:00:00+00:00,2023-11-01 05:00:00+00:00,2023-11-01 07:45:00+00:00,2023-11-01 08:45:00+00:00,2023-11-01 09:15:00+00:00,0.11839941441252698,51.4330116666667,-0.98343,2023-11-01 07:56:00+00:00,1,1.0,1.0,1.0,0
1156,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254966,CAUK001009,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-11-02 15:15:00+00:00,2023-11-02 16:15:00+00:00,2023-11-02 19:30:00+00:00,2023-11-02 20:30:00+00:00,2023-11-02 21:00:00+00:00,1.1272027025333289,52.8246032407934,-1.34693114931308,2023-11-02 16:18:00+00:00,1,1.0,1.0,1.0,0
1157,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254971,CAUK001009,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-11-02 04:00:00+00:00,2023-11-02 05:00:00+00:00,2023-11-02 07:45:00+00:00,2023-11-02 08:45:00+00:00,2023-11-02 09:15:00+00:00,0.09357283204406115,51.4326820200312,-0.983455877163948,2023-11-02 07:19:00+00:00,1,1.0,1.0,1.0,0
